"match_id","date","season","league","phase","venue","team_id","team","opp_id","opp","period","time","sit","sit_d","G","A1","A2","EN","PS","GWG","home_gf","home_ga","gk_id","gk_opp_id"
"20161186077001","2016-01-30","2015/2016","SWHL B","Playoffs","home","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach","P2",1673,"EQ","EQ","151377","314829","102564",0,0,0,2,1,"312596","121045"
"20161186077001","2016-01-30","2015/2016","SWHL B","Playoffs","away","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies","P2",1705,"EQ","EQ","144819","155602",NA,0,0,0,2,2,"121045","312596"
"20161186077001","2016-01-30","2015/2016","SWHL B","Playoffs","home","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach","P2",2018,"EQ","EQ","102564","314829",NA,0,0,0,3,2,"312596","121045"
"20161186077001","2016-01-30","2015/2016","SWHL B","Playoffs","away","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies","P2",2130,"EQ","EQ","308397","312384",NA,0,0,0,3,3,"320924","312596"
"20161186077001","2016-01-30","2015/2016","SWHL B","Playoffs","home","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach","P3",2720,"EQ","EQ","147020","160519",NA,0,0,0,4,3,"312596","320924"
"20161186077001","2016-01-30","2015/2016","SWHL B","Playoffs","away","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies","P3",2871,"PP","PP1","155602","144819",NA,0,0,0,4,4,"320924","312596"
"20161186077001","2016-01-30","2015/2016","SWHL B","Playoffs","away","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies","P3",2952,"PP","PP2","144819","155602",NA,0,0,0,4,5,"320924","312596"
"20161186077001","2016-01-30","2015/2016","SWHL B","Playoffs","home","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach","P3",3332,"SH","SH1","102564","314829",NA,0,0,0,5,5,"312596","320924"
"20161186077001","2016-01-30","2015/2016","SWHL B","Playoffs","home","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach","P3",3528,"PP","PP1","152563","102564",NA,0,0,1,6,5,"312596","320924"
"20161186084001","2016-01-30","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105074","HC Saint-Imier","P1",919,"PP","PP1","133837","310516",NA,0,0,1,1,0,"308192","311860"
"20161186084001","2016-01-30","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105074","HC Saint-Imier","P2",1456,"EQ","EQ","133837",NA,NA,0,0,0,2,0,"308192","311860"
"20161186084001","2016-01-30","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105074","HC Saint-Imier","P2",1723,"EQ","EQ","325070","133837",NA,0,0,0,3,0,"308192","311860"
"20161186084001","2016-01-30","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105074","HC Saint-Imier","P2",1811,"EQ","EQ","133837","325070",NA,0,0,0,4,0,"308192","311860"
"20161186084001","2016-01-30","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105074","HC Saint-Imier","P3",2708,"EQ","EQ","133837","325070","304371",0,0,0,5,0,"308192","311860"
"20161186084001","2016-01-30","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105074","HC Saint-Imier","P3",2873,"PP","PP2","133837","325070",NA,0,0,0,6,0,"308192","311860"
"20161186084001","2016-01-30","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105074","HC Saint-Imier","P3",3281,"EQ","EQ","325070","133837",NA,0,0,0,7,0,"308192","311860"
"20161185078001","2016-01-30","2015/2016","SWHL A","Playout","home","103639","SC Reinach","105752","Thurgau Indien Ladies","P2",2342,"PP","PP1","157220",NA,NA,0,0,1,1,0,"305528","305166"
"20161185078001","2016-01-30","2015/2016","SWHL A","Playout","home","103639","SC Reinach","105752","Thurgau Indien Ladies","P3",3368,"EQ","EQ","323103","316041",NA,0,0,0,2,0,"305528","305166"
"20161185078001","2016-01-30","2015/2016","SWHL A","Playout","home","103639","SC Reinach","105752","Thurgau Indien Ladies","P3",3538,"EQ","EQ","306525","316041",NA,0,0,0,3,0,"305528","305166"
"20161185078001","2016-01-30","2015/2016","SWHL A","Playout","home","103639","SC Reinach","105752","Thurgau Indien Ladies","P3",3552,"EQ","EQ","157220","323103",NA,0,0,0,4,0,"305528","305166"
"20161185077001","2016-01-30","2015/2016","SWHL A","Playoffs","home","103589","EV Bomo","103432","ZSC Lions","P1",211,"EQ","EQ","301882","151903",NA,0,0,0,1,0,"306752","325074"
"20161185077001","2016-01-30","2015/2016","SWHL A","Playoffs","home","103589","EV Bomo","103432","ZSC Lions","P2",1630,"EQ","EQ","325374","134662","158584",0,0,0,2,0,"306752","325074"
"20161185077001","2016-01-30","2015/2016","SWHL A","Playoffs","away","103432","ZSC Lions","103589","EV Bomo","P3",2641,"EQ","EQ","115923","325073",NA,0,0,0,2,1,"325074","306752"
"20161185077001","2016-01-30","2015/2016","SWHL A","Playoffs","away","103432","ZSC Lions","103589","EV Bomo","P3",3091,"EQ","EQ","153974","145207",NA,0,0,0,2,2,"325074","306752"
"20161185077001","2016-01-30","2015/2016","SWHL A","Playoffs","away","103432","ZSC Lions","103589","EV Bomo","OT1",4066,"EQ","EQ","140921",NA,NA,0,0,1,2,3,"325074","306752"
"20161185072024","2016-01-26","2015/2016","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","P1",832,"EQ","EQ","325373","301882","325374",0,0,0,0,1,"306752","305528"
"20161185072024","2016-01-26","2015/2016","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","P1",917,"EQ","EQ","306008","305646",NA,0,0,0,0,2,"306752","305528"
"20161185072024","2016-01-26","2015/2016","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","P1",1044,"EQ","EQ","325374","325373","306008",0,0,1,0,3,"306752","305528"
"20161185072024","2016-01-26","2015/2016","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","P2",1265,"EQ","EQ","158584","325374",NA,0,0,0,0,4,"306752","305528"
"20161185072024","2016-01-26","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","103589","EV Bomo","P2",1273,"EQ","EQ","323102","157220","314003",0,0,0,1,4,"305528","306752"
"20161185072024","2016-01-26","2015/2016","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","P2",2164,"EQ","EQ","325374","301882","306914",0,0,0,1,5,"306752","305528"
"20161185072024","2016-01-26","2015/2016","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","P3",2628,"PP","PP1","325374","325373","301882",0,0,0,1,6,"306752","305528"
"20161185072024","2016-01-26","2015/2016","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","P3",3075,"EQ","EQ","151903","301882","158584",0,0,0,1,7,"306752","305528"
"20161185072024","2016-01-26","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","103589","EV Bomo","P3",3464,"EQ","EQ","323102","157220","314003",0,0,0,2,7,"305528","306752"
"20161186071055","2016-01-24","2015/2016","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105074","HC Saint-Imier","P1",464,"EQ","EQ","308655",NA,NA,0,0,1,1,0,"300796","311860"
"20161186071055","2016-01-24","2015/2016","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105074","HC Saint-Imier","P1",1026,"EQ","EQ","156761","307516",NA,0,0,0,2,0,"300796","311860"
"20161186071055","2016-01-24","2015/2016","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105074","HC Saint-Imier","P1",1126,"EQ","EQ","304755","320697",NA,0,0,0,3,0,"300796","311860"
"20161186071055","2016-01-24","2015/2016","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105074","HC Saint-Imier","P2",1703,"EQ","EQ","314518","307516",NA,0,0,0,4,0,"300796","311860"
"20161186071055","2016-01-24","2015/2016","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105074","HC Saint-Imier","P2",2048,"PP","PP1","304755","313642",NA,0,0,0,5,0,"300796","311860"
"20161186071055","2016-01-24","2015/2016","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105074","HC Saint-Imier","P3",2488,"EQ","EQ","156761","320697",NA,0,0,0,6,0,"300796","311860"
"20161186071053","2016-01-23","2015/2016","SWHL B","Regular Season","away","104752","CP de Meyrin","103951","GCK Lions Frauen","P1",981,"SH","SH1","323372","300504",NA,0,0,0,0,1,"323382","308192"
"20161186071053","2016-01-23","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104752","CP de Meyrin","P2",1751,"EQ","EQ","325070","304371",NA,0,0,0,1,1,"308192","323382"
"20161186071053","2016-01-23","2015/2016","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104752","CP de Meyrin","P3",2874,"EQ","EQ","304371","325070",NA,0,0,0,2,1,"308192","323382"
"20161186071053","2016-01-23","2015/2016","SWHL B","Regular Season","away","104752","CP de Meyrin","103951","GCK Lions Frauen","P3",3036,"EQ","EQ","323900","303485",NA,0,0,0,2,2,"323382","308192"
"20161185072017","2016-01-20","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach","P1",249,"EQ","EQ","145207","300694","325073",0,0,0,1,0,"157964","159039"
"20161185072017","2016-01-20","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach","P1",306,"EQ","EQ","136105","115923",NA,0,0,1,2,0,"157964","159039"
"20161185072017","2016-01-20","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach","P1",351,"PP","PP1","115923","140921",NA,0,0,0,3,0,"157964","159039"
"20161185072017","2016-01-20","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach","P1",777,"EQ","EQ","153974","145207",NA,0,0,0,4,0,"157964","159039"
"20161185072017","2016-01-20","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach","P1",1032,"PP","PP1","115923","153974",NA,0,0,0,5,0,"157964","159039"
"20161185072017","2016-01-20","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach","P2",1648,"EQ","EQ","153974","145207","301576",0,0,0,6,0,"157964","159039"
"20161185072017","2016-01-20","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach","P3",2705,"EQ","EQ","115923","117284",NA,0,0,0,7,0,"157964","159039"
"20161185072017","2016-01-20","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach","P3",2830,"SH","SH1","115923",NA,NA,0,0,0,8,0,"157964","159039"
"20161185072017","2016-01-20","2015/2016","SWHL A","Regular Season","away","103639","SC Reinach","103432","ZSC Lions","P3",3351,"PP","PP1","323102","323103",NA,0,0,0,8,1,"159039","157964"
"20161185072030","2016-01-17","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","105752","Thurgau Indien Ladies","P1",253,"EQ","EQ","325373","325374",NA,0,0,0,1,0,"159669","305166"
"20161185072030","2016-01-17","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","105752","Thurgau Indien Ladies","P1",581,"PP","PP1","325373","134662",NA,0,0,0,2,0,"159669","305166"
"20161185072030","2016-01-17","2015/2016","SWHL A","Regular Season","home","103589","EV Bomo","105752","Thurgau Indien Ladies","P2",1377,"EQ","EQ","325374","305646",NA,0,0,0,3,0,"159669","305166"
"20161185072030","2016-01-17","2015/2016","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103589","EV Bomo","P2",1670,"EQ","EQ","325371","325372",NA,0,0,0,3,1,"305166","159669"
"20161185072030","2016-01-17","2015/2016","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103589","EV Bomo","P3",2573,"EQ","EQ","137732","140293",NA,0,0,0,3,2,"305166","159669"
"20161185072030","2016-01-17","2015/2016","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103589","EV Bomo","P3",2670,"EQ","EQ","325372","154302",NA,0,0,0,3,3,"305166","159669"
"20161185072030","2016-01-17","2015/2016","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103589","EV Bomo","P3",3558,"EQ","EQ","325371","325372",NA,0,0,1,3,4,"305166","159669"
"20161186071049","2016-01-17","2015/2016","SWHL B","Regular Season","home","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","P1",192,"EQ","EQ","151377",NA,NA,0,0,0,1,0,"312596","300796"
"20161186071049","2016-01-17","2015/2016","SWHL B","Regular Season","home","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","P1",902,"EQ","EQ","318014","308458","119973",0,0,1,2,0,"312596","300796"
"20161186071049","2016-01-17","2015/2016","SWHL B","Regular Season","home","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","P2",1890,"EQ","EQ","147020","160519","152563",0,0,0,3,0,"312596","300796"
"20161186071049","2016-01-17","2015/2016","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","104907","Brandis Juniors Ladies","P2",2096,"EQ","EQ","156761",NA,NA,0,0,0,3,1,"300796","312596"
"20161186071049","2016-01-17","2015/2016","SWHL B","Regular Season","home","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","P2",2276,"SH","SH1","318014","308458",NA,0,0,0,4,1,"312596","300796"
"20161186071049","2016-01-17","2015/2016","SWHL B","Regular Season","home","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","P3",2511,"EQ","EQ","314829","308458",NA,0,0,0,5,1,"312596","300796"
"20161186071049","2016-01-17","2015/2016","SWHL B","Regular Season","home","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","P3",3484,"PP","PP1","314829",NA,NA,0,0,0,6,1,"312596","300796"
"20161186071050","2016-01-17","2015/2016","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105074","HC Saint-Imier","P1",657,"EQ","EQ","134256","134984",NA,0,0,0,0,1,"305781","311860"
"20161186071050","2016-01-17","2015/2016","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105074","HC Saint-Imier","P1",1009,"EQ","EQ","134984",NA,NA,0,0,1,0,2,"305781","311860"
"20161186071050","2016-01-17","2015/2016","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105074","HC Saint-Imier","P2",2360,"EQ","EQ","144040","318494",NA,0,0,0,0,3,"305781","311860"
"20161186071050","2016-01-17","2015/2016","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105074","HC Saint-Imier","P3",2726,"PP","PP1","314189",NA,NA,0,0,0,0,4,"305781","311860"
"20161186071050","2016-01-17","2015/2016","SWHL B","Regular Season","home","105074","HC Saint-Imier","104297","EHC Bassersdorf Ladies","P3",3429,"SH","SH1","142241","303646",NA,0,0,0,1,4,"311860","305781"
"20161185072029","2016-01-17","2015/2016","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103639","SC Reinach","P1",255,"EQ","EQ","147913",NA,NA,0,0,0,0,1,"306584","305528"
"20161185072029","2016-01-17","2015/2016","SWHL A","Regular Season","home","103639","SC Reinach","105642","Ladies Team Lugano","P1",557,"PP","PP1","323103","323102",NA,0,0,0,1,1,"305528","306584"
"20161185072029","2016-01-17","2015/2016","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103639","SC Reinach","P1",828,"PP","PP1","302733","131550",NA,0,0,1,1,2,"306584","305528"
"20161185072029","2016-01-17","2015/2016","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103639","SC Reinach","P2",2223,"EQ","EQ","131550","158814",NA,0,0,0,1,3,"306584","305528"
"20161185072029","2016-01-17","2015/2016","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103639","SC Reinach","P2",2348,"EQ","EQ","302733",NA,NA,0,0,0,1,4,"306584","305528"
"20161185072029","2016-01-17","2015/2016","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103639","SC Reinach","P3",2726,"SH","SH1","147563",NA,NA,0,0,0,1,5,"306584","305528"
"20161185072028","2016-01-17","2015/2016","SWHL A","Regular Season","away","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","P1",832,"EQ","EQ","153971","145207",NA,0,0,0,0,1,"325074","325154"
"20161185072028","2016-01-17","2015/2016","SWHL A","Regular Season","away","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","P2",1382,"PP","PP1","153971","115923",NA,0,0,1,0,2,"325074","325154"
"20161185072028","2016-01-17","2015/2016","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103432","ZSC Lions","P2",1518,"EQ","EQ","325075","137267",NA,0,0,0,1,2,"325154","325074"
"20161185072028","2016-01-17","2015/2016","SWHL A","Regular Season","away","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","P3",2610,"EQ","EQ","145207","153974",NA,0,0,0,1,3,"325074","325154"
"20161185072028","2016-01-17","2015/2016","SWHL A","Regular Season","away","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","P3",2818,"EQ","EQ","153974","115923","153971",0,0,0,1,4,"325074","325154"
"20161185072028","2016-01-17","2015/2016","SWHL A","Regular Season","away","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","P3",3521,"EQ","EQ","153974","115923",NA,0,0,0,1,5,"325074","325154"
"20161186071052","2016-01-16","2015/2016","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","104752","CP de Meyrin","P1",1195,"EQ","EQ","144819","325441",NA,0,0,0,0,1,"121045","323382"
"20161186071052","2016-01-16","2015/2016","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","104752","CP de Meyrin","P2",2361,"EQ","EQ","308397",NA,NA,0,0,0,0,2,"121045","323382"
"20161186071052","2016-01-16","2015/2016","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","104752","CP de Meyrin","P3",2660,"EQ","EQ","155731","308397",NA,0,0,1,0,3,"121045","323382"
"20161186071052","2016-01-16","2015/2016","SWHL B","Regular Season","home","104752","CP de Meyrin","105512","EHC Zunzgen-Sissach","P3",3234,"EQ","EQ","323900","300504",NA,0,0,0,1,3,"323382","121045"
"20161186071052","2016-01-16","2015/2016","SWHL B","Regular Season","home","104752","CP de Meyrin","105512","EHC Zunzgen-Sissach","P3",3542,"SH","SH2","323900","312691",NA,0,0,0,2,3,"323382","121045"
"20161185072027","2016-01-16","2015/2016","SWHL A","Regular Season","away","103589","EV Bomo","103432","ZSC Lions","P1",228,"EQ","EQ","134662",NA,NA,0,0,0,0,1,"159669","157964"
"20161185072027","2016-01-16","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo","P1",346,"EQ","EQ","156029","153974","140921",0,0,0,1,1,"157964","159669"
"20161185072027","2016-01-16","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo","P1",676,"EQ","EQ","141873","115923","325156",0,0,0,2,1,"157964","159669"
"20161185072027","2016-01-16","2015/2016","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo","P1",862,"EQ","EQ","141873",NA,NA,0,0,0,3,1,"157964","159669"
"20161185072027","2016-01-16","2015/2016","SWHL A","Regular Season","away","103589","EV Bomo","103432","ZSC Lions","P1",950,"PP","PP1","306914","325373",NA,0,0,0,3,2,"159669","157964"
